persona_id,nome,cognome,data_nascita,luogo_nascita,genere,collegio,gruppo_partito,sigla_gruppo,commissione,email_istituzionale,email_pec,form_contatti_url,telefono_e164,indirizzo_ufficio,sito_ufficiale,fonte_url,fonte_data
308874,MARCO,CERRETO,19710101,CASERTA,male,CAMPANIA 2 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",cerreto_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308874,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308874,2025-08-18
308799,FRANCESCO,FILINI,19780904,ROMA,male,VENETO 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,filini_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308799,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308799,2025-08-18
307889,MASSIMO,RUSPANDINI,19730620,CECCANO,male,LAZIO 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,ruspandini_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307889,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307889,2025-08-18
308798,CARLO,NORDIO,19470206,TREVISO,male,VENETO 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO),nordio_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308798,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308798,2025-08-18
308811,GIANDONATO,LA SALANDRA,19780929,FOGGIA,male,PUGLIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",lasalandra_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308811,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308811,2025-08-18
38560,GIANFRANCO,ROTONDI,19600725,AVELLINO,male,CAMPANIA 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,GIUNTA DELLE ELEZIONI,rotondi_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=38560,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=38560,2025-08-18
308823,ANTONIO,GIORDANO,19640606,NAPOLI,male,SICILIA 1 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,giordano_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308823,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308823,2025-08-18
308885,STEFANO GIOVANNI,MAULLU,19620315,MILANO,male,LOMBARDIA 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,maullu_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308885,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308885,2025-08-18
308814,LUIGI GIOVANNI,MAIORANO,19740926,MANDURIA,male,PUGLIA - P03,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",maiorano_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308814,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308814,2025-08-18
307298,GALEAZZO,BIGNAMI,19751025,BOLOGNA,male,EMILIA-ROMAGNA - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,III COMMISSIONE (AFFARI ESTERI E COMUNITARI),bignami_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307298,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307298,2025-08-18
308855,SILVIO,GIOVINE,19831220,VICENZA,male,VENETO 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI,giovine_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308855,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308855,2025-08-18
308787,CARMEN LETIZIA,GIORGIANNI,19770626,SARTEANO,female,CAMPANIA 2 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",giorgianni_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308787,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308787,2025-08-18
308904,SARA,KELANY,19780608,FORMIA,female,LOMBARDIA 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE GIURISDIZIONALE PER IL PERSONALE,kelany_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308904,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308904,2025-08-18
307464,AUGUSTA,MONTARULI,19830914,TORINO,female,PIEMONTE 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,montaruli_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307464,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307464,2025-08-18
308938,MAURO,MALAGUTI,19600301,FERRARA,male,EMILIA-ROMAGNA - P03,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",malaguti_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308938,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308938,2025-08-18
302103,GIORGIA,MELONI,19770115,ROMA,female,ABRUZZO - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,III COMMISSIONE (AFFARI ESTERI E COMUNITARI),meloni_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302103,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302103,2025-08-18
302748,EUGENIA MARIA,ROCCELLA,19531115,BOLOGNA,female,CALABRIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),roccella_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302748,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302748,2025-08-18
300444,MAURIZIO,LEO,19550725,ROMA,male,SICILIA 2 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,VI COMMISSIONE (FINANZE),leo_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300444,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300444,2025-08-18
308934,ILENIA,MALAVASI,19711022,CORREGGIO,female,EMILIA-ROMAGNA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»,malavasi_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308934,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308934,2025-08-18
307306,ANDREA,ROSSI,19761009,SCANDIANO,male,EMILIA-ROMAGNA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI,rossi_andrea@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307306,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307306,2025-08-18
305698,ANDREA,DE MARIA,19661005,BAZZANO,male,EMILIA-ROMAGNA - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,demaria_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305698,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305698,2025-08-18
308894,MARCO,SIMIANI,19700425,PISA,male,TOSCANA - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI,simiani_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308894,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308894,2025-08-18
305549,SIMONA,BONAFE',19730712,VARESE,female,TOSCANA - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",bonafe_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305549,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305549,2025-08-18
302902,FABIO,PORTA,19631105,CALTAGIRONE,male,AMERICA MERIDIONALE,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,GIUNTA DELLE ELEZIONI,porta_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302902,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302902,2025-08-18
306412,MARIA CECILIA,GUERRA,19571206,NONANTOLA,female,PIEMONTE 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,guerra_maria@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306412,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306412,2025-08-18
308783,CHRISTIAN DIEGO,DI SANZO,19821118,PRATO,male,AMERICA SETTENTRIONALE E CENTRALE,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»,disanzo_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308783,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308783,2025-08-18
308871,VALENTINA,GHIO,19710505,SESTRI LEVANTE,female,LIGURIA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMITATO PER LE PARI OPPORTUNITA',ghio_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308871,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308871,2025-08-18
306139,NICOLA,STUMPO,19690820,CATANZARO,male,CALABRIA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",stumpo_n@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306139,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306139,2025-08-18
305771,IRENE,MANZI,19770816,MACERATA,female,MARCHE - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",manzi_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305771,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305771,2025-08-18
308882,FABRIZIO,SALA,19710613,MILANO,male,LOMBARDIA 1 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,sala_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308882,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308882,2025-08-18
306214,LUCA,SQUERI,19611218,MILANO,male,LOMBARDIA 3 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE,squeri_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306214,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306214,2025-08-18
308899,PAOLO EMILIO,RUSSO,19770606,COMO,male,SICILIA 2 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA,russo_paoloemilio@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308899,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308899,2025-08-18
307223,PIETRO,PITTALIS,19580430,CHARLEROI,male,SARDEGNA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",pittalis_p@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307223,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307223,2025-08-18
308925,ROSARIA,TASSINARI,19670818,FORLI',female,EMILIA-ROMAGNA - P03,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE,tassinari_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308925,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308925,2025-08-18
307454,RAFFAELE,NEVI,19730309,NARNI,male,UMBRIA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,XIII COMMISSIONE (AGRICOLTURA),nevi_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307454,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307454,2025-08-18
307456,ALESSANDRO,BATTILOCCHIO,19770503,ROMA,male,LAZIO 1 - P03,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,battilocchio_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307456,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307456,2025-08-18
308852,ANNARITA,PATRIARCA,19710727,NAPOLI,female,CAMPANIA 1 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMITATO PER LE PARI OPPORTUNITA',patriarca_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308852,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308852,2025-08-18
302867,DEBORAH,BERGAMINI,19671024,VIAREGGIO,female,TOSCANA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,bergamini_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302867,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302867,2025-08-18
307608,ALESSANDRO,SORTE,19840219,TREVIGLIO,male,LOMBARDIA 3 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",sorte_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307608,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307608,2025-08-18
308838,ANTONIO,TAJANI,19530804,ROMA,male,LAZIO 1 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),tajani_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308838,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308838,2025-08-18
306003,FRANCESCO,BONIFAZI,19760624,FIRENZE,male,TOSCANA - P03,ITALIA VIVA-IL CENTRO-RENEW EUROPE (IV-C-RE) (20.11.2023,IV-C-RE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",bonifazi_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306003,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306003,2025-08-18
308760,FRANCO,MANES,19630621,AOSTA,male,VALLE D'AOSTA,MISTO (MISTO) (18.10.2022,MISTO,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,manes_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308760,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308760,2025-08-18
307328,LUIGI,MARATTIN,19790220,NAPOLI,male,PIEMONTE 2 - P02,MISTO (MISTO) (18.10.2022,MISTO,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI,marattin_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307328,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307328,2025-08-18
308869,FRANCESCO,MARI,19620904,SALERNO,male,CAMPANIA 2 - P02,ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022,AVS,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",mari_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308869,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308869,2025-08-18
306521,FILIBERTO,ZARATTI,19560326,ROMA,male,LAZIO 1 - P01,ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022,AVS,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,zaratti_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306521,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306521,2025-08-18
308782,FRANCO,TIRELLI,19651010,ROSARIO,male,AMERICA MERIDIONALE,"NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC E ITALIA AL CENTRO)-MAIE-CENTRO POPOLARE (NM(N-C-U-I)M-CP) (27.10.2022",NM(N-C-U-I)M-CP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",tirelli_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308782,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308782,2025-08-18
308791,ATTILIO,PIERRO,19741110,MARATEA,male,CAMPANIA 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,XIII COMMISSIONE (AGRICOLTURA),pierro_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308791,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308791,2025-08-18
307616,EUGENIO,ZOFFILI,19791025,ERBA,male,LOMBARDIA 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELL'ORGANIZZAZIONE PER LA SICUREZZA E LA COOPERAZIONE IN EUROPA OSCE,zoffili_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307616,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307616,2025-08-18
307591,LORENZO,FONTANA,19800410,VERONA,male,VENETO 2 - P03,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,UFFICIO DI PRESIDENZA,fontana_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307591,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307591,2025-08-18
302980,ELENA,MACCANTI,19710205,TORINO,female,PIEMONTE 1 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA,maccanti_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302980,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302980,2025-08-18
307508,ANDREA,GIACCONE,19761008,SAVIGLIANO,male,PIEMONTE 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",giaccone_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307508,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307508,2025-08-18
307749,ALBERTO,BAGNAI,19621210,FIRENZE,male,ABRUZZO - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE,bagnai_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307749,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307749,2025-08-18
308873,GIANPIERO,ZINZI,19830115,CASERTA,male,CAMPANIA 2 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",zinzi_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308873,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308873,2025-08-18
308933,FEDERICO,CAFIERO DE RAHO,19520218,NAPOLI,male,EMILIA-ROMAGNA - P03,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",cafieroderaho_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308933,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308933,2025-08-18
307388,VALENTINA,D'ORSO,19800729,PALERMO,female,SICILIA 1 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI,dorso_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307388,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307388,2025-08-18
308854,ALESSANDRO,CARAMIELLO,19770707,NAPOLI,male,CAMPANIA 1 - P02,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,caramiello_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308854,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308854,2025-08-18
308809,ANTONINO,IARIA,19701227,CONDOFURI,male,PIEMONTE 1 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,iaria_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308809,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308809,2025-08-18
307447,FRANCESCO,SILVESTRI,19810408,ROMA,male,LAZIO 1 - P03,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI,silvestri_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307447,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307447,2025-08-18
308221,EMMA,PAVANELLI,19730319,CHIAVARI,female,UMBRIA - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,pavanelli_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308221,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308221,2025-08-18
307370,CARLA,GIULIANO,19830402,SAN SEVERO,female,PUGLIA - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI,giuliano_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307370,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307370,2025-08-18
